Holding_Ticker,Shares_Change,Change_Pct,Price,Price_Change_Pct,VWAP,Volume,Volume_Change_Pct,Shares_T0,Shares_T1
CMCSA,7092482.390000045,2.4909%,26.46,-2.25%,26.4628,31384343.276118,26.76%,291826847.46000004,284734365.07
F,6901474.189999998,2.6174%,11.69,1.65%,11.7035,42262077.745107,-17.16%,270577673.69,263676199.5
AVGO,6194020.860000014,2.3218%,427.36,2.61%,427.2659,21175177.479528,39.86%,272970678.36,266776657.5
CCL,6143924.099999994,9.1564%,25.77,0.39%,25.879,80404399.84923,152.44%,73243375.77,67099451.67
TXN,6052764.109999999,7.6112%,281.0,0.04%,280.0711,7295169.965889,32.02%,85577198.0,79524433.89
WFC,5249650.709999979,2.8446%,79.89,0.90%,79.8397,11379946.118206,-12.25%,189796664.89,184547014.18
WBD,4943096.25999999,2.3686%,27.22,0.96%,27.0914,16893902.886988,139.16%,213632607.22,208689510.96
MU,4729956.75,4.9197%,640.2,11.06%,635.127,64268503.389101,39.58%,100872175.2,96142218.45
NXPI,4501334.59,20.7920%,292.35,0.55%,292.9737,4332865.605966,61.96%,26150643.35,21649308.76
MRK,4234495.039999992,3.0615%,113.15,0.04%,113.3749,7910399.404904,3.28%,142549069.15,138314574.11
LRCX,4211729.230000004,3.4387%,275.8,6.66%,275.2404,11883969.322642,82.90%,126690967.8,122479238.57
CSCO,4162373.6700000167,1.2716%,94.3,1.80%,94.1652,13456167.162108,6.08%,331490739.3,327328365.63
PG,4115281.480000004,3.5690%,144.9,1.03%,144.5827,7664267.027109,-20.52%,119420688.9,115305407.42
KO,4047549.2899999917,2.0064%,78.48,0.37%,78.439,11637537.409053,-8.17%,205778646.48,201731097.19
MS,3847391.2399999946,3.6100%,189.25,0.66%,189.3785,4807883.4451,25.43%,110422794.25,106575403.01
AMAT,3845664.4399999976,5.2138%,410.82,4.97%,409.3419,6321089.599856,24.87%,77604671.82,73759007.38
KMI,3839770.819999993,2.5346%,32.29,-0.55%,32.3318,9289440.941854,-31.41%,155332569.29,151492798.47
CSX,3746538.3100000024,2.7041%,45.03,0.69%,45.0232,9604813.559883,-20.48%,142294969.03,138548430.72
STM,3731041.0,31.4727%,57.18,3.72%,56.9009,12588411.873128,13.84%,15585902.0,11854861.0
PCG,3729245.119999975,2.3632%,16.33,0.74%,16.3961,10864424.403873,-27.60%,161534992.32999998,157805747.21
CVX,3580081.3599999994,3.0414%,192.64,0.19%,192.5179,5642810.234199,-31.43%,121289917.01,117709835.65
BMY,3515249.5700000077,3.6237%,56.95,-0.75%,57.0342,11316685.406767,19.79%,100523433.95,97008184.38
ADI,3509741.75,8.1092%,404.77,1.95%,403.409,3343131.676942,74.64%,46790634.77,43280893.02
NEE,3507556.7700000107,2.5186%,96.28,0.81%,96.4248,7187410.912945,5.59%,142772748.28,139265191.51
KVUE,3480200.219999999,2.6453%,17.37,1.28%,17.2832,15346624.534913,-11.44%,135043457.37,131563257.15
HBAN,3478960.25,2.2286%,16.41,1.55%,16.3598,14250926.935319,-14.27%,159585089.41,156106129.16
SOCGEN,3344000.0,28.3702%,0.0,0.00%,0.0,0.0,0.00%,15131000.0,11787000.0
UBS,3204000.0,100.8499%,44.1,1.71%,44.0435,2277487.19155,-25.36%,6381000.0,3177000.0
DIS,3113243.170000002,3.8465%,100.48,-0.82%,100.6906,14314678.094052,70.41%,84050315.48,80937072.31
SWKS,3096009.709999997,14.9363%,72.56,5.39%,71.7222,6799600.507124,103.19%,23824127.56,20728117.85
CRDO,3065777.0,44.5928%,193.57,7.50%,193.14,6133218.85356,68.68%,9940832.0,6875055.0
UBFUT,3042000.0,18.9038%,0.0,0.00%,0.0,0.0,0.00%,19134000.0,16092000.0
MO,3035604.38000001,3.3579%,72.79,-0.84%,73.1809,10730004.437841,-5.33%,93436268.79,90400664.41
ABT,2972496.63000001,3.3196%,87.17,-0.42%,87.1986,17193416.783936,16.79%,92515137.17,89542640.53999999
TER,2958647.66,25.7392%,357.1,5.83%,357.8054,3565702.594883,15.02%,14453345.1,11494697.44
SLB,2923755.370000005,2.4590%,56.0,0.67%,56.0624,7547499.293549,-23.67%,121822988.0,118899232.63
SCHW,2861920.920000002,3.5363%,92.4,1.01%,92.379,5784332.733044,-17.44%,83791080.4,80929159.48
ENTG,2836483.0,26.3169%,149.29,7.43%,147.0408,3296783.48192,27.76%,13614656.0,10778173.0
KDP,2786571.049999997,2.5605%,28.92,0.17%,28.8978,8820145.639718,10.89%,111617631.92,108831060.87
GS,2762611.620000001,9.3440%,918.89,1.73%,917.3205,1507210.645518,-9.21%,32328315.89,29565704.27
PEP,2735895.450000003,2.7092%,155.04,0.29%,154.8302,6200143.126389,16.30%,103721665.04,100985769.59
USB,2647480.3599999994,2.5799%,55.6,0.65%,55.6202,7014509.659375,12.80%,105267296.6,102619816.24
MDLZ,2614994.980000004,2.3891%,61.36,-0.03%,61.1985,8347520.893129,32.91%,112069138.36,109454143.38
FCX,2595990.1100000143,3.6113%,57.68,3.80%,57.4688,13861054.347748,-6.20%,74480889.68,71884899.57
ALAB,2544291.0,46.0753%,215.69,7.18%,216.41,8142468.03157,95.89%,8066319.0,5522028.0
HPE,2407151.3299999833,2.7642%,30.04,4.63%,29.7904,11580004.766508,-4.12%,89491412.03999999,87084260.71000001
COP,2369553.4099999964,3.1943%,123.32,-1.27%,123.8008,7258347.493456,-6.87%,76551223.41,74181670.0
WMB,2356697.7100000083,2.9765%,76.12,0.94%,76.589,9110162.429308,20.04%,81532879.12,79176181.41
FAST,2318225.450000003,2.2007%,44.33,-1.23%,44.4952,6411798.61285,-0.63%,107660372.33,105342146.88
TSLA,2267689.8600000143,1.3870%,389.37,-0.80%,394.1022,47780631.834222,-2.02%,165764436.37,163496746.51
CMG,2261934.329999998,2.9892%,32.31,1.03%,32.0383,20303038.137819,20.55%,77931141.31,75669206.98
SBUX,2241228.969999999,2.9172%,104.94,-0.03%,105.05,6458498.743743,17.69%,79068052.94,76826823.97
WFFUT,2229000.0,29.6370%,0.0,0.00%,0.0,0.0,0.00%,9749999.0,7520999.0
MDT,2196707.4899999946,3.1580%,77.79,-0.65%,77.9047,9327189.358857,-16.23%,71757211.78999999,69560504.3
CVS,2185292.6799999997,3.3281%,80.69,-1.61%,80.8753,7304698.379,35.88%,67847474.69,65662182.01
BKR,2168219.769999996,2.1904%,67.78,-1.78%,68.0631,5829209.258483,6.35%,101157699.78,98989480.01
TFC,2163475.469999999,2.6242%,49.95,0.95%,49.9281,6055830.644595,-7.03%,84606012.95,82442537.48
TSM,2151282.0,12.8366%,394.41,-1.79%,396.8847,14578982.010576,44.43%,18910309.0,16759027.0
NKE,2073498.9699999988,2.8651%,43.06,-0.07%,42.9914,18589652.759235,-44.13%,74445170.06,72371671.09
RMBS,2028828.0,17.7356%,118.0,5.83%,117.6553,2638711.853058,32.32%,13468114.0,11439286.0
VTRS,2001086.3199999928,2.4454%,15.52,2.11%,15.5204,17435970.450392,50.37%,83833092.52,81832006.2
EXC,1996267.5700000077,1.9232%,46.18,-0.92%,46.345,10023527.403854,45.25%,105793874.18,103797606.61
CRM,1923801.5100000054,3.4544%,186.99,0.81%,185.4652,9740802.603459,15.35%,57615941.99,55692140.48
VICI,1922144.1799999923,2.4220%,28.27,0.64%,28.2315,7550735.188305,-20.90%,81283476.27,79361332.09
KHC,1918053.1200000048,2.0407%,22.54,0.54%,22.4424,15526317.32996,11.26%,95907437.54,93989384.42
SO,1853849.9099999964,2.1255%,95.9,-0.09%,96.1859,8316313.513893,37.68%,89073950.9,87220100.99000001
ORCL,1838975.0599999875,1.8717%,185.35,2.81%,183.4308,23497237.010969,-29.87%,100088420.35,98249445.29
CPRT,1809945.8600000069,2.7215%,33.15,-0.42%,33.1213,4620866.681678,-13.25%,68314706.15,66504760.29
PYPL,1791565.100000009,2.6229%,46.49,-7.74%,46.0544,39099393.950888,186.45%,70095142.49000001,68303577.39
HD,1727649.0,3.4381%,315.42,0.96%,314.8808,6391353.294297,-0.07%,51978420.42,50250771.42
JNJ,1684825.3500000238,1.2473%,225.55,0.60%,225.6831,5556720.126747,-32.36%,136762046.55,135077221.2
HAL,1664787.7399999946,2.2886%,41.72,-0.62%,41.8874,6559219.419626,-9.73%,74408436.72,72743648.98
HPQ,1659507.350000009,1.8886%,21.15,1.68%,20.9692,17666968.642696,84.33%,89530412.15,87870904.8
O,1631656.1199999899,2.2872%,63.57,0.19%,63.5469,3611693.581534,-17.18%,72969786.57,71338130.45
PLD,1610345.5100000054,3.3441%,140.27,1.09%,139.9772,2091288.644219,-15.68%,49765744.27,48155398.76
GM,1600945.4499999955,3.2705%,76.15,0.59%,76.4247,5115772.839452,-34.12%,50551451.15,48950505.7
ABBV,1586337.950000003,1.7430%,206.11,-0.98%,206.6171,4490528.226287,-1.94%,92597376.11,91011038.16
KEY,1585729.2100000083,1.7517%,21.87,0.97%,21.8704,13108755.658534,15.41%,92111390.87,90525661.66
UNH,1560365.1200000048,3.1508%,363.87,-1.86%,364.4342,6489023.963153,31.98%,51082416.870000005,49522051.75
CTRA,1550993.7700000033,2.4423%,35.63,-0.64%,35.8147,8705563.327292,55.79%,65056178.63,63505184.86
FITB,1535323.8999999985,2.2979%,50.3,1.82%,50.1336,4562321.90734,13.59%,68350650.89,66815326.99
RF,1505402.3799999952,1.8444%,28.04,1.37%,27.9977,6938381.7884,10.67%,83126640.03999999,81621237.66
OXY,1488001.0700000003,2.9260%,59.34,-1.54%,59.5588,9435124.050123,-8.94%,52342819.34,50854818.27
D,1472592.039999999,2.5418%,62.99,0.06%,63.1379,3332914.478835,-14.19%,59406562.99,57933970.95
-,1459943.8400001526,0.0362%,0.0,0.00%,0.0,0.0,0.00%,4029574344.28,4028114400.44
CL,1458407.9599999934,2.9892%,86.33,1.12%,86.2059,5109769.108463,10.41%,50248345.33,48789937.370000005
CARR,1425741.289999999,3.8698%,64.18,-2.60%,64.895,6926636.304072,40.53%,38268342.18,36842600.89
JPM,1383364.75,0.7327%,309.4,0.57%,309.1215,6316845.814604,-13.92%,190186167.4,188802802.65
DOC,1350193.2199999988,2.0669%,16.51,1.35%,16.4535,7762590.587521,-14.08%,66674633.51,65324440.29
DOW,1334786.2199999988,2.9761%,40.8,0.54%,40.9435,7117500.558535,-19.00%,46185388.8,44850602.58
DVN,1328794.7300000042,2.5643%,50.99,-0.53%,51.2536,14916606.132368,34.44%,53148651.99,51819857.26
DUK,1325363.1299999952,2.1707%,127.58,0.10%,128.2197,3994391.549526,18.68%,62381956.58,61056593.45
UPS,1318846.759999998,3.7057%,98.07,1.83%,97.8121,7129279.272989,-61.54%,36908651.07,35589804.31
EQT,1293313.6400000006,2.8970%,58.72,-0.61%,58.7247,7037507.646324,27.10%,45936009.72,44642696.08
BX,1267849.6299999952,3.4853%,122.72,-0.30%,123.2796,4783379.735818,9.99%,37645418.72,36377569.09
WY,1265657.1700000018,2.9175%,23.7,0.72%,23.7962,5001649.120013,-22.87%,44647792.7,43382135.53
HON,1264347.4699999988,2.5165%,209.06,-0.25%,209.6677,2655211.31629,-5.91%,51505964.06,50241616.59
MTSI,1263846.0,23.2202%,303.57,4.06%,300.1314,1425277.598563,21.79%,6706723.0,5442877.0
KIM,1262664.1400000006,2.0967%,23.54,0.60%,23.5052,3487790.569446,-35.12%,61484073.54,60221409.4
PM,1258219.2700000107,1.7348%,169.46,0.16%,168.7827,4305398.267232,-3.51%,73787546.46000001,72529327.19
PPL,1257683.5500000045,2.1351%,37.35,-1.19%,37.4701,5228336.598238,-52.18%,60163243.35,58905559.8
OKE,1246989.3900000006,2.3685%,90.02,-0.67%,90.2921,3240297.506395,9.86%,53894973.02,52647983.63
V,1246354.1800000072,1.3460%,322.03,-1.47%,321.9501,5893197.418156,-12.19%,93842146.03,92595791.85
AES,1234111.0900000036,1.9437%,14.37,0.63%,14.3476,8245395.427003,37.87%,64727745.370000005,63493634.28
GILD,1232601.7900000066,1.1770%,133.48,0.60%,133.2398,6152431.353779,4.62%,105956156.48,104723554.69
CTVA,1219461.210000001,3.4232%,83.9,2.71%,83.6984,5015924.34746,50.42%,36842569.9,35623108.69
CRH,1213882.6999999993,3.9339%,112.5,1.53%,113.0082,4011103.839971,-14.07%,32071203.5,30857320.8
GEN,1171169.0799999982,2.4628%,19.71,0.41%,19.6235,5699348.466041,13.88%,48726144.71,47554975.63
DAL,1165522.3599999994,3.2844%,70.86,3.45%,70.5601,8247044.362278,-3.93%,36651638.86,35486116.5
XEL,1146248.2800000012,1.7344%,81.45,0.34%,81.6512,4959308.373073,39.68%,67235312.45,66089064.17
HST,1137310.450000003,2.0483%,21.31,2.16%,21.2981,7195274.312066,51.89%,56662608.31,55525297.86
CNP,1114949.210000001,2.2359%,43.53,0.48%,43.6605,6330884.272658,71.21%,50980419.53,49865470.32
SRE,1102669.990000002,2.5110%,94.37,-0.01%,94.618,2330083.397959,-3.36%,45015955.370000005,43913285.38
EOG,1095499.210000001,2.6508%,140.82,-0.56%,141.5172,3985872.618681,19.63%,42422866.82,41327367.61
ACN,1093608.8900000006,2.9283%,179.01,-0.62%,177.1916,5134450.76438,-15.65%,38439383.01,37345774.12
DHR,1077854.5899999999,3.9528%,174.63,0.34%,174.8852,3806058.594508,-16.02%,28346033.63,27268179.04
KR,1077628.3700000048,2.8412%,66.92,-0.93%,67.0568,3370928.741791,-1.38%,39005769.92,37928141.55
TMUS,1069802.8900000006,1.9024%,194.31,-0.06%,194.3448,5400551.580614,66.71%,57303594.31,56233791.42
NFLX,1061794.8700000048,0.3502%,87.89,-3.44%,88.4784,51961335.160254,100.40%,304216145.89,303154351.02
PANW,1060507.4199999943,1.6371%,183.98,-0.31%,183.6201,5150740.947936,5.32%,65838816.98,64778309.56
PCAR,1059819.049999997,2.8393%,113.42,-0.83%,113.5289,2633083.645382,6.49%,38387110.42,37327291.370000005
UNP,1055808.6000000015,3.8323%,264.01,0.23%,263.6484,1768078.321599,-36.36%,28605870.01,27550061.41
COF,1054433.759999998,2.2130%,189.68,-0.13%,189.8669,3864501.024476,9.41%,48700692.68,47646258.92
AEP,1043949.3800000027,2.1060%,137.04,1.77%,137.7054,4078248.956699,23.03%,50615329.04,49571379.66
NOW,1027903.0399999991,1.7086%,92.01,0.04%,91.3166,22756773.088028,4.09%,61189753.01,60161849.97
PLTR,1025035.8799999952,0.5430%,135.91,-6.93%,137.6096,89747094.434517,27.25%,189809069.91,188784034.03
GIS,1011702.1199999973,2.0720%,34.55,0.35%,34.3758,8725219.996657,35.43%,49840130.55,48828428.43
CAG,1003142.1499999985,1.7750%,14.0,1.08%,13.9268,13838697.258744,8.38%,57518391.0,56515248.85
EMR,1002789.9199999981,3.9187%,138.38,2.16%,139.2535,4139120.379373,24.79%,26592465.38,25589675.46
INVH,999806.1000000015,2.1092%,28.65,0.35%,28.6863,5385328.743705,7.29%,48401419.65,47401613.55
IP,997326.6599999964,2.3511%,31.86,2.12%,31.8514,7690978.93991,1.94%,43416286.86,42418960.2
LOW,984408.5100000016,3.9103%,225.23,0.67%,225.8129,2745049.105329,-23.29%,26158913.23,25174504.72
SW,975443.5399999991,2.5083%,39.51,4.06%,39.4369,6036616.658552,-12.67%,39864788.51,38889344.97
ICE,971210.8399999999,3.5712%,155.28,-0.74%,155.4624,4650641.300368,16.61%,28167029.28,27195818.44
CTSH,970717.0100000054,2.2345%,51.87,0.02%,51.66,6304459.602254,5.04%,44413284.870000005,43442567.86
LIN,955186.7399999984,2.9330%,500.29,1.37%,500.1707,1902759.337568,-20.94%,33521786.29,32566599.55
MSFT,952604.7599999905,0.2382%,411.38,-0.54%,411.1828,25700891.312377,-8.43%,400890030.38,399937425.62
ADBE,940297.6600000039,2.5242%,255.62,0.65%,254.1558,3952461.575639,-28.62%,38192075.620000005,37251777.96
TSCO,938423.3699999973,2.5641%,32.68,1.15%,32.6963,20026737.009489,10.35%,37537194.68,36598771.31
MET,937462.9499999955,2.2501%,79.9,1.20%,79.8608,2757265.585328,21.50%,42600740.9,41663277.95
MMM,931658.2600000016,3.1329%,142.82,0.89%,143.2873,3386050.418284,-16.47%,30669673.82,29738015.56
SMCI,926035.9099999964,2.4392%,27.83,-0.32%,29.3983,55291270.979759,88.45%,38891093.83,37965057.92
FISV,923716.4700000025,3.3870%,57.28,-8.80%,57.5087,15413538.006801,117.85%,28196198.28,27272481.81
GE,917099.1599999964,1.4516%,286.68,2.20%,286.0117,6401124.723841,4.37%,64095511.68,63178412.52
AIG,915217.9100000001,3.1474%,78.47,1.17%,78.5683,3737707.14234,-28.97%,29993512.47,29078294.56
KOS,910430.0,2.5074%,3.12,-4.59%,3.0912,27908795.090556,51.42%,37220574.0,36310144.0
FE,906683.1000000015,1.9687%,45.88,-1.92%,46.1763,8235507.660145,-23.88%,46961481.88,46054798.78
AMCR,900918.7300000042,2.5155%,37.64,1.98%,37.6992,5351661.622433,-7.35%,36715564.64,35814645.91
BAX,899391.1300000027,2.4047%,16.75,0.78%,16.7589,7641369.313554,2.90%,38300990.75,37401599.62
GEHC,887670.0399999991,2.3372%,61.04,0.07%,60.8273,7372576.764269,-5.47%,38867026.04,37979356.0
LUV,886290.3599999994,3.0890%,39.71,3.55%,39.3696,4694080.507876,-43.08%,29577703.71,28691413.35
COST,883703.6300000027,2.8545%,1016.42,0.36%,1015.8605,1456309.18865,-1.58%,31841822.42,30958118.79
TJX,882888.3200000003,1.3687%,154.96,0.21%,155.1703,6109088.830523,50.94%,65386674.96,64503786.64
ADM,879188.9199999943,2.2472%,79.19,3.83%,79.3934,9815233.953796,96.17%,40003451.19,39124262.27
XYZ,877015.3500000015,2.8701%,71.25,-0.90%,71.5079,4962895.702715,3.56%,31433864.25,30556848.9
APA,869339.4599999934,2.0106%,41.48,-1.29%,41.649,7092962.76485,-1.86%,44106788.48,43237449.02
SYY,865535.3500000015,2.5095%,72.84,0.48%,72.937,2624503.374869,-28.91%,35355339.84,34489804.49
FIS,854368.3299999982,3.0672%,46.61,-1.42%,46.9398,7245331.602967,70.94%,28709051.61,27854683.28
PEG,845940.2799999937,2.0583%,79.73,-0.89%,80.3601,2865039.185079,9.13%,41944969.73,41099029.45
CSGP,835814.5199999958,2.2534%,34.9,-1.36%,34.6141,5587221.517975,-16.76%,37926857.9,37091043.38
TGT,831705.0599999987,2.8290%,128.82,0.83%,128.6115,4206831.958349,34.91%,30231243.82,29399538.76
MRSH,827818.3999999985,3.3950%,167.27,-0.36%,166.9733,2320472.600903,-22.11%,25211162.27,24383343.87
ARM,825530.0,13.7889%,208.84,2.75%,209.8254,7968859.09319,18.35%,6812464.0,5986934.0
AMT,823147.2400000021,3.4358%,178.12,-1.53%,178.2438,2244234.127455,38.06%,24780879.12,23957731.88
BSX,821737.1300000101,1.1327%,55.98,-1.53%,56.2262,12544097.955194,-10.24%,73366102.98,72544365.85
NI,818433.1099999994,1.9145%,48.19,0.23%,48.3094,5278232.699677,-6.65%,43567117.19,42748684.08
CNC,815771.4200000018,2.5675%,52.98,-1.08%,53.4965,5033587.350297,-5.54%,32588918.98,31773147.56
IBM,815204.5500000045,1.4632%,229.03,-0.20%,228.9209,4221889.660721,5.47%,56527181.03,55711976.48
PSX,809299.7900000028,2.7368%,180.26,1.00%,180.349,1687776.360981,-28.75%,30380805.26,29571505.47
MPWR,808229.8200000003,15.2321%,1588.12,0.94%,1585.5649,682235.920208,32.35%,6114342.12,5306112.3
ADP,806114.2800000012,2.4178%,210.6,-0.34%,209.5985,2113945.534821,-29.23%,34147121.6,33341007.32
AFL,799749.1300000027,3.0841%,114.46,1.00%,114.0142,2422346.277957,4.88%,26731211.46,25931462.33
CCI,792350.9200000018,2.7614%,89.1,-1.20%,89.3432,2755817.879316,-10.06%,29486580.1,28694229.18
IVZ,787260.7899999991,1.9927%,26.83,3.03%,26.7818,5289046.66556,36.45%,40293690.83,39506430.04
FTNT,786010.6799999997,1.2326%,89.92,0.76%,89.7953,3965328.668926,-27.27%,64556802.92,63770792.24
TTD,781373.5099999979,1.3748%,24.61,2.12%,24.2019,19634405.260573,58.48%,57615469.61,56834096.1
BA,777307.0800000057,1.3797%,224.38,1.39%,224.2001,3852073.557369,-20.75%,57116737.38,56339430.3
NDAQ,772615.6999999993,3.0040%,89.0,-2.52%,89.1339,5747922.569959,96.85%,26491894.0,25719278.3
ETR,769268.9600000009,2.0408%,117.36,0.82%,117.4078,2077050.345892,20.46%,38462894.36,37693625.4
DD,757131.8299999982,3.0168%,49.24,8.43%,49.0949,7239735.863059,98.12%,25853973.24,25096841.41
ZTS,722639.8599999994,3.0444%,112.54,-0.12%,112.631,3356064.985301,4.50%,24458984.54,23736344.68
CFG,720634.799999997,1.8994%,64.36,1.26%,64.3711,3689829.505043,15.11%,38661587.36,37940952.56
1816 HK,714000.0,0.1403%,0.0,0.00%,0.0,0.0,0.00%,509641000.0,508927000.0
OTIS,695977.7400000021,3.4530%,75.62,-0.34%,75.7213,4641358.371846,64.64%,20851948.62,20155970.88
CTAS,694812.3599999994,2.4255%,169.25,1.41%,168.9587,1639466.624607,-5.28%,29340669.25,28645856.89
MCD,693518.0700000003,1.8198%,285.17,0.38%,285.2314,4007062.009061,6.84%,38803894.17,38110376.1
WDC,692058.9000000022,2.2969%,465.26,5.18%,469.2609,9794549.28247,-3.75%,30822278.26,30130219.36
ETN,691153.4200000018,3.8573%,410.86,-2.74%,406.3525,6876488.127278,108.48%,18609255.86,17918102.439999998
PNC,685010.5899999999,3.1658%,221.63,1.65%,221.3369,1232406.132262,-4.18%,22322602.63,21637592.04
PAYX,667880.370000001,2.2803%,92.85,0.40%,92.3372,2816126.166702,17.91%,29956667.85,29288787.48
WM,658892.6399999969,3.4423%,224.49,-1.47%,224.7405,1670241.339468,18.90%,19799912.49,19141019.85
ES,657366.4600000009,1.7980%,68.9,-0.78%,69.3419,2000364.66698,11.39%,37218583.9,36561217.44
NWSA,657200.6400000006,1.4417%,25.44,-1.40%,25.4675,5009375.641119,17.50%,46242754.44,45585553.8
EIX,649573.8699999973,1.4813%,68.87,-0.19%,69.165,1794313.639703,-32.88%,44500400.87,43850827.0
TMO,643425.1600000001,4.0045%,466.76,0.90%,466.1073,2046098.018725,12.69%,16711152.76,16067727.6
IR,640089.2600000016,3.4767%,75.82,0.34%,76.169,2650450.617848,-40.05%,19050695.82,18410606.56
GOOGL,639113.1800000072,0.2170%,388.43,1.35%,388.132,23878626.904313,-9.45%,295129445.43,294490332.25
KLAC,627012.5800000001,4.8786%,1732.9,1.14%,1739.2966,1194146.347217,50.79%,13479343.9,12852331.32
CB,621901.4499999993,3.4936%,322.57,-0.78%,323.9038,1295651.115369,-26.43%,18423010.57,17801109.12
PRU,619334.6200000048,1.8072%,100.27,2.68%,99.3938,4097864.213373,98.50%,34889499.27,34270164.65
ED,618372.5199999996,2.0624%,109.15,-0.44%,109.481,1776094.972313,-38.96%,30601251.15,29982878.63
KMB,614888.5500000007,2.0892%,97.2,1.62%,96.4067,4260145.221167,-2.44%,30046430.2,29431541.65
ACGL,614854.4900000021,2.3684%,94.14,0.52%,94.223,2596484.528124,1.00%,26575385.14,25960530.65
VLO,612221.8200000003,2.7654%,253.45,0.72%,253.1468,2829484.331697,-0.51%,22751064.45,22138842.63
MOS,610848.2900000028,2.4750%,23.26,1.26%,23.0716,6779738.106285,7.11%,25291201.26,24680352.97
EQR,607812.0100000016,2.2030%,66.25,1.55%,66.3075,2733316.554642,24.65%,28197933.25,27590121.24
HRL,603305.2700000033,1.7242%,20.93,1.31%,20.8197,4247840.154121,-11.31%,35593152.93,34989847.66
NVMI,598142.0,2318.6495%,515.67,4.75%,514.1376,382503.522885,51.65%,623939.0,25797.0
PSKY,598097.5299999937,1.1497%,10.66,-4.22%,10.6319,12843555.573791,3.97%,52619017.66,52020920.13
BEN,597672.7599999979,1.5407%,30.46,2.56%,29.9674,9111815.265588,82.75%,39391009.46,38793336.7
SYF,595942.5400000028,2.2208%,73.78,-0.62%,73.905,3729393.945553,17.72%,27430321.78,26834379.24
MPC,592776.9700000025,2.8988%,260.51,3.16%,258.3234,2500233.044233,7.92%,21042057.51,20449280.54
ASML,587989.0,13.4845%,1442.92,4.09%,1438.0169,1621394.318838,-7.65%,4948459.0,4360470.0
UAL,581573.6000000015,3.1457%,93.67,4.00%,92.9126,4281687.106395,-22.17%,19069490.67,18487917.07
UDR,573380.5800000019,1.9356%,36.94,1.60%,37.0633,3346153.162434,18.50%,30195814.94,29622434.36
DLR,569752.1799999997,2.4181%,196.69,-0.92%,196.5634,1943785.797522,14.32%,24132152.69,23562400.51
FTV,567991.6100000031,3.1100%,60.69,1.02%,60.7086,2411441.713288,-23.85%,18831190.69,18263199.08
MRNA,566247.4100000001,2.2750%,46.71,-1.25%,46.5417,4834189.581396,-36.29%,25456660.71,24890413.3
OMC,563310.3699999973,1.6284%,77.64,1.80%,77.5414,6516080.248259,71.70%,35156588.64,34593278.27
WEC,556648.7799999975,1.8847%,115.22,-1.05%,115.9112,2923611.020635,34.62%,30091888.22,29535239.44
GOOG,554341.630000025,0.2273%,384.27,1.22%,384.0923,15432467.867034,-15.55%,244450009.27,243895667.64
EW,535451.5800000019,1.6970%,82.91,-0.50%,82.8145,3288318.429562,-0.43%,32089036.91,31553585.33
