Holding_Ticker,Shares_Change,Change_Pct,Price,Price_Change_Pct,VWAP,Volume,Volume_Change_Pct,Shares_T0,Shares_T1
LYC AU,340840.0,2.2243%,0.0,0.00%,0.0,0.0,0.00%,15664211.0,15323371.0
HAL,336747.68000000715,0.4559%,41.98,0.77%,41.8548,7266595.365311,-24.42%,74194873.98,73858126.3
ALIT,327441.0,1.0461%,0.81,3.59%,0.8041,20539639.301912,21.88%,31628092.0,31300651.0
BKR,325918.3400000036,0.3247%,69.01,-0.16%,68.9733,5481382.497034,0.75%,100701086.01,100375167.67
RIG,289052.0,0.5106%,6.88,0.58%,6.8475,34333731.887451,7.40%,56904066.0,56615014.0
SLI,282895.0,2.0010%,3.81,-3.79%,3.8647,1571390.617635,2.41%,14420308.0,14137413.0
OXY,266277.69000000507,0.5137%,60.27,2.66%,59.8137,10361394.290994,-25.24%,52098825.27,51832547.58
PDN AU,263956.0,0.4869%,0.0,0.00%,0.0,0.0,0.00%,54480869.0,54216913.0
INDI,252933.0,1.5268%,4.36,-0.68%,4.3257,4830526.431725,16.16%,16818757.0,16565824.0
OKE,247572.1700000018,0.4628%,90.63,0.30%,90.338,2949464.44315,-17.68%,53737998.63,53490426.46
CTRA,242490.95000000298,0.3755%,35.86,1.36%,35.805,5588173.745467,-14.59%,64819931.86,64577440.91
EQT,237348.0,0.5218%,59.08,0.72%,59.1579,5537048.722788,-25.26%,45721409.08,45484061.08
ORKA,215107.0,8.1186%,66.46,6.20%,64.1664,2218238.244054,-43.88%,2864666.0,2649559.0
DVN,203530.88999999315,0.3863%,51.26,1.38%,51.1445,11095714.328755,16.74%,52897025.26,52693494.370000005
EOG,195147.0399999991,0.4638%,141.61,1.91%,141.308,3331793.114171,27.22%,42266622.61,42071475.57
SLX AU,177793.0,0.5541%,0.0,0.00%,0.0,0.0,0.00%,32265628.0,32087835.0
YCA LN,177016.0,0.5389%,0.0,0.00%,0.0,0.0,0.00%,33021938.0,32844922.0
NXE,175112.0,0.9809%,12.46,0.65%,12.4547,5130972.005572,33.53%,18027572.0,17852460.0
SMR,170287.0,0.5298%,12.18,0.33%,12.2237,20076053.099218,-2.25%,32312922.0,32142635.0
PTEN,167233.0,0.3074%,12.29,2.50%,12.0906,7016293.886936,-38.63%,54573324.0,54406091.0
NVTS,165695.0,1.2110%,15.92,-8.77%,16.4386,27240121.839989,-9.54%,13847711.0,13682016.0
LAR,164877.0,1.9949%,10.28,-0.48%,10.4567,3525914.053485,28.41%,8429618.0,8264741.0
KOPN,161569.0,1.1236%,4.47,3.95%,4.608,15337100.360612,61.35%,14540924.0,14379355.0
NXT AU,156869.0,1.7365%,0.0,0.00%,0.0,0.0,0.00%,9190609.0,9033740.0
LNC,155331.0,0.6871%,36.92,-1.63%,37.0572,1400486.703717,-13.12%,22762834.0,22607503.0
BTBT,150844.0,0.6720%,1.68,7.01%,1.6282,21789534.948383,77.57%,22597654.0,22446810.0
PSX,150397.3200000003,0.4993%,178.47,1.29%,178.0359,2368942.281925,-2.58%,30269244.47,30118847.15
TROX,136507.0,1.3003%,10.0,-3.19%,9.9968,3826505.199691,95.94%,10634362.0,10497855.0
UEC,134340.0,0.1716%,14.82,-0.80%,14.9232,8141799.804994,30.00%,78399459.0,78265119.0
AGE AU,131985.0,0.0500%,0.0,0.00%,0.0,0.0,0.00%,264241186.0,264109201.0
UAMY,131699.0,0.7566%,11.75,-3.29%,12.0102,21721477.151255,17.56%,17537515.0,17405816.0
UNIT,129492.0,0.4522%,11.46,-2.63%,11.4826,1783643.759079,-28.05%,28767810.0,28638318.0
ALM,126684.0,2.2444%,19.54,-5.15%,19.8606,4698826.595909,34.99%,5771017.0,5644333.0
VLY,121191.0,0.1924%,13.46,-0.37%,13.4289,5799067.192326,23.21%,63109226.0,62988035.0
RGTI,120770.0,0.8451%,17.7,1.14%,18.0172,27828807.111461,67.63%,14411812.0,14291042.0
UUUU,120005.0,0.6019%,21.62,-0.18%,21.9659,10186378.575584,37.90%,20059288.0,19939283.0
FBP,117979.0,0.5500%,23.9,-1.69%,23.987,907596.187769,-22.71%,21568614.0,21450635.0
VICI,115473.74000000954,0.1424%,28.09,-1.71%,28.1585,9545415.949553,-7.36%,81212096.09,81096622.35
AGNC,113523.0,0.3389%,10.65,-2.65%,10.7454,18180024.167929,58.91%,33615652.0,33502129.0
MPC,112234.25,0.5383%,252.54,2.60%,251.2797,2316771.811862,25.78%,20960100.54,20847866.29
VLO,110768.05000000075,0.4911%,251.63,1.93%,250.4923,2844028.943575,14.66%,22666857.63,22556089.58
EU,108117.0,0.6087%,1.86,-0.53%,1.8658,1764521.400158,-33.95%,17869736.0,17761619.0
DDD,99500.0,0.6931%,2.34,-1.27%,2.3317,1856229.001652,-23.38%,14454309.0,14354809.0
3858 HK,98800.0,2.2673%,0.0,0.00%,0.0,0.0,0.00%,4456400.0,4357600.0
CLSK,96819.0,0.2647%,12.82,5.34%,12.6883,21658173.944487,32.00%,36667390.0,36570571.0
FORTUM FH,95312.0,0.9815%,0.0,0.00%,0.0,0.0,0.00%,9806263.0,9710951.0
VNET,93584.0,1.7080%,8.47,1.56%,8.5128,4013304.715215,44.63%,5572623.0,5479039.0
UMC,93420.0,0.6882%,12.98,-0.54%,13.0413,9248235.628841,10.00%,13668860.0,13575440.0
BHRB,93051.0,15.3357%,63.04,-2.48%,63.4595,153985.67312,59.23%,699810.0,606759.0
LUMN,92979.0,0.0757%,9.33,0.11%,9.2241,12613051.975474,4.74%,122860659.0,122767680.0
FLG,91698.0,0.2634%,13.86,-0.57%,13.8709,3231595.345675,2.30%,34902394.0,34810696.0
MARA,90792.0,0.1710%,11.83,3.23%,11.6269,42895552.010639,-16.08%,53198054.0,53107262.0
BANC,90291.0,0.3923%,18.59,0.05%,18.5951,2592932.780144,2.33%,23107617.0,23017326.0
APLD,90018.0,0.7178%,35.63,6.20%,35.0099,23993305.247362,40.80%,12631199.0,12541181.0
APA,85952.29000000656,0.1964%,42.02,4.71%,41.4272,7227381.977234,14.82%,43851590.02,43765637.73
TRGP,85345.90000000224,0.5071%,258.98,1.85%,257.5723,978142.411734,-4.81%,16916696.98,16831351.08
SGML,85327.0,1.8356%,22.57,2.73%,22.2468,2316573.27033,28.67%,4733750.0,4648423.0
EXE,83527.62000000104,0.4363%,100.77,0.65%,100.5569,2393480.659336,-10.89%,19228374.77,19144847.15
MXL,82540.0,0.5682%,78.12,1.22%,79.1922,5459728.490396,-31.92%,14608210.0,14525670.0
RITM,81419.0,0.1243%,9.64,-1.53%,9.6794,4240940.007233,-25.05%,65595757.0,65514338.0
BTDR,81151.0,1.1465%,12.16,2.70%,12.2034,5064316.43404,7.35%,7159081.0,7077930.0
FFBC,77075.0,0.5290%,30.01,-1.32%,30.0734,626261.634224,-5.46%,14646495.0,14569420.0
AUB,75789.0,0.3733%,37.21,-1.85%,37.4196,879313.584302,-29.20%,20377060.0,20301271.0
AROC,75181.0,0.3036%,38.87,-0.38%,38.8179,1732719.914449,17.03%,24840454.0,24765273.0
ONB,73352.0,0.2056%,23.78,-1.20%,23.8203,3365582.026604,24.11%,35754811.0,35681459.0
APPS,71493.0,1.4236%,3.95,7.34%,3.9088,1984443.946835,110.48%,5093443.0,5021950.0
LBTYA,70832.0,1.5479%,11.81,-1.25%,11.7915,2405763.296709,-48.38%,4646833.0,4576001.0
IRDM,69663.0,0.5293%,39.89,1.14%,39.7398,1943045.78907,17.75%,13231429.0,13161766.0
JOBY,68714.0,0.3007%,8.86,-4.22%,9.0016,30986368.084302,15.03%,22916885.0,22848171.0
HLX,68127.0,0.3071%,10.25,-0.39%,10.2705,1875295.379131,-27.84%,22254178.0,22186051.0
ASX,67194.0,0.6894%,32.28,2.18%,32.3443,7293131.591873,68.61%,9813761.0,9746567.0
NOV,66876.0,0.2074%,19.95,0.45%,19.8634,3834682.524028,-17.82%,32310004.0,32243128.0
ESPR,66460.0,0.5643%,3.12,0.32%,3.1146,34361768.099053,-81.15%,11843069.0,11776609.0
FNB,66106.0,0.1784%,17.59,-0.40%,17.6264,7819367.587514,141.01%,37111342.0,37045236.0
TOI,66089.0,2.4199%,4.08,0.74%,4.1225,1550928.410569,-31.71%,2797160.0,2731071.0
ATI,65452.0,0.4295%,153.89,-0.88%,153.9566,1353533.064608,-7.65%,15305309.0,15239857.0
SFNC,65356.0,0.3193%,21.12,-0.52%,21.1456,901405.318066,-2.59%,20533530.0,20468174.0
ADCT,65065.0,1.5472%,3.68,-3.92%,3.6973,1842474.827593,88.03%,4270395.0,4205330.0
7172841Z,64770.0,4.8182%,0.0,0.00%,0.0,0.0,0.00%,1409060.0,1344290.0
2311004D,64770.0,4.8182%,0.0,0.00%,0.0,0.0,0.00%,1409060.0,1344290.0
FULT,64517.0,0.2329%,21.2,-1.94%,21.2404,2021789.158161,29.28%,27761928.0,27697411.0
EBC,63816.0,0.5644%,19.92,-1.68%,19.9693,1330466.619002,-9.45%,11370146.0,11306330.0
SBRA,61984.0,0.2310%,20.46,0.49%,20.4593,1797849.112876,-25.22%,26891566.0,26829582.0
TTI,61282.0,0.8884%,9.31,-1.48%,9.3811,1439951.824985,-18.82%,6959332.0,6898050.0
NLY,60867.0,0.0902%,22.35,-2.06%,22.462,5530445.720098,38.90%,67565810.0,67504943.0
LBTYK,58176.0,1.5849%,11.51,-2.21%,11.5014,1157942.766673,-15.65%,3728818.0,3670642.0
LBRT,56793.0,0.2354%,33.93,3.82%,33.3877,3789795.617684,-11.23%,24183335.0,24126542.0
AESI,54411.0,0.5192%,17.75,3.62%,17.5158,5924499.038002,71.78%,10534511.0,10480100.0
PTON,53349.0,0.3618%,5.14,-4.10%,5.1692,14633557.979637,21.23%,14798770.0,14745421.0
BGC,52587.0,0.1161%,11.19,-0.71%,11.2317,1997679.118598,3.31%,45327791.0,45275204.0
RES,50843.0,0.3091%,7.76,1.84%,7.729,1571932.291422,-9.64%,16500937.0,16450094.0
COMP,50560.0,0.2185%,7.06,-4.47%,7.1383,13270755.561016,28.51%,23185592.0,23135032.0
GDYN,50551.0,0.5664%,5.84,0.52%,5.7911,1701577.526455,-39.26%,8975574.0,8925023.0
PENG,50356.0,0.6471%,32.4,3.71%,32.5628,2638867.425985,61.05%,7831874.0,7781518.0
SITC,50206.0,2.2518%,5.48,-1.44%,5.5023,472328.106916,-2.04%,2279775.0,2229569.0
CCI,50133.39999999851,0.1705%,90.18,1.03%,89.9052,3064136.734427,-6.94%,29449548.18,29399414.78
GLXY,49644.0,2.0475%,29.17,3.77%,29.0777,5287760.524108,-34.12%,2474245.0,2424601.0
PLD,49544.739999994636,0.0997%,138.76,-1.87%,138.8784,2480300.868957,-12.73%,49765155.76,49715611.02
BNL,49003.0,0.2025%,19.41,-1.17%,19.4729,1571288.072468,-29.54%,24250544.0,24201541.0
CVBF,48566.0,0.2095%,20.17,-1.37%,20.2344,1478687.041384,-10.61%,23234061.0,23185495.0
JBI,48527.0,0.9977%,4.93,-4.27%,4.9623,2257564.148139,46.26%,4912302.0,4863775.0
MP,48298.0,0.2889%,66.2,-0.65%,67.0828,6170501.256935,12.98%,16765028.0,16716730.0
CRDO,48191.0,0.4877%,180.06,-2.34%,182.2847,3636022.183442,-22.67%,9930013.0,9881822.0
FHB,48051.0,0.3241%,27.2,-0.98%,27.2263,1499454.208543,4.13%,14874603.0,14826552.0
NE,46937.0,0.2526%,50.93,0.77%,51.0008,1525097.257714,-24.50%,18628634.0,18581697.0
ALGM,46058.0,0.4475%,49.48,1.02%,49.3934,2283944.700787,-7.66%,10339243.0,10293185.0
ASB,45912.0,0.2260%,27.89,-1.03%,27.8759,1729668.016759,-0.24%,20364884.0,20318972.0
HP,45625.0,0.3052%,40.65,0.54%,40.5119,953623.4765,-4.48%,14993150.0,14947525.0
XERS,45417.0,0.6214%,6.34,0.96%,6.3182,1687455.012542,19.60%,7354396.0,7308979.0
OII,44789.0,0.2819%,37.35,0.76%,37.1439,928081.424045,-25.83%,15932548.0,15887759.0
PUMP,44501.0,0.5682%,16.85,1.38%,16.4999,15829984.691903,318.17%,7876167.0,7831666.0
ASN AU,43176.0,0.0585%,0.0,0.00%,0.0,0.0,0.00%,73853787.0,73810611.0
GT,43158.0,0.1592%,6.86,-3.11%,6.9367,8891284.510224,19.38%,27157174.0,27114016.0
NEOG,42571.0,0.1572%,9.09,-4.62%,9.1124,1703060.392826,-11.04%,27131461.0,27088890.0
SWIM,42105.0,2.2945%,5.8,-2.36%,5.7776,646816.899624,56.77%,1877122.0,1835017.0
CIFR,42015.0,0.2478%,17.89,4.99%,17.8188,23579215.429679,36.11%,16998494.0,16956479.0
AVR,41942.0,1.5377%,6.13,-3.62%,6.1483,612609.284851,-41.81%,2769471.0,2727529.0
AMG NA,41500.0,2.0410%,0.0,0.00%,0.0,0.0,0.00%,2074808.0,2033308.0
FIBK,41127.0,0.3201%,34.99,-1.30%,35.102,1107437.927656,-20.04%,12888638.0,12847511.0
9660 HK,40800.0,0.0440%,0.0,0.00%,0.0,0.0,0.00%,92735400.0,92694600.0
RIOT,40778.0,0.2410%,18.68,0.97%,18.506,18822164.477128,-42.80%,16962057.0,16921279.0
PDYN,40671.0,3.4825%,6.52,2.84%,6.5299,2143597.521002,100.33%,1208545.0,1167874.0
POWI,40364.0,0.5087%,72.85,-0.64%,72.7079,2969348.303067,297.31%,7974476.0,7934112.0
IMMR,40327.0,3.5917%,6.5,2.36%,6.5327,1900385.996081,195.83%,1163111.0,1122784.0
SQM,40291.0,1.4750%,89.75,-3.16%,90.6403,1075009.337292,86.45%,2771802.0,2731511.0
TOWN,39847.0,1.1333%,34.55,-3.30%,34.6497,461185.055355,31.35%,3555950.0,3516103.0
UBSI,39830.0,0.2080%,43.1,-1.33%,43.1912,746754.678037,10.57%,19184413.0,19144583.0
HOMB,39272.0,0.1956%,26.54,-0.75%,26.5923,1172286.914114,21.63%,20114683.0,20075411.0
RMBS,38979.0,0.2904%,111.5,-0.38%,112.4248,1994203.304993,-6.72%,13462315.0,13423336.0
WELL,38906.79999999702,0.0966%,217.14,0.11%,217.2613,3875151.730437,56.22%,40296773.14,40257866.34
PCT,37762.0,0.8263%,7.35,-6.49%,7.4767,3325014.227143,-11.99%,4607850.0,4570088.0
SBCF,37568.0,0.2842%,30.92,-1.25%,30.9476,724018.964315,-10.58%,13256946.0,13219378.0
GLIBK,37527.0,2.7419%,33.43,-1.39%,33.4217,569690.885525,-15.49%,1406200.0,1368673.0
FHN,37490.0,0.0717%,24.63,-1.04%,24.6372,2865369.149708,-6.61%,52291112.0,52253622.0
CORZ,37381.0,0.2591%,21.1,3.69%,20.8883,16226211.441328,38.96%,14463262.0,14425881.0
EVLV,37309.0,0.6592%,7.14,-2.06%,7.2079,2268757.721435,-6.11%,5697407.0,5660098.0
COLB,37309.0,0.1655%,29.07,-1.66%,29.1598,2583395.710771,40.75%,22586127.0,22548818.0
IREN,37107.0,1.6438%,49.48,8.37%,49.6367,42427217.675099,62.25%,2294483.0,2257376.0
HBCFT,37000.0,42.5287%,0.0,0.00%,0.0,0.0,0.00%,124000.0,87000.0
OKLO,36816.0,0.1768%,68.6,-2.56%,70.27,8854429.055615,-15.76%,20858440.0,20821624.0
PFS,36694.0,0.2070%,22.25,-0.58%,22.2827,948646.199986,-28.67%,17761658.0,17724964.0
CEZ CP,36400.0,0.9813%,0.0,0.00%,0.0,0.0,0.00%,3745749.0,3709349.0
STWD,35334.0,0.1227%,18.01,-1.58%,18.107,2043364.296636,31.80%,28825956.0,28790622.0
HOPE,34975.0,0.2063%,12.37,-1.75%,12.4152,900719.702205,-2.83%,16987079.0,16952104.0
MIR,34972.0,0.1099%,20.16,2.70%,20.1372,3390381.379866,-12.17%,31843559.0,31808587.0
AMBA,34777.0,1.1618%,70.72,-1.17%,70.9531,777139.409597,23.95%,3028123.0,2993346.0
SKYT,34596.0,1.6858%,32.19,0.63%,32.2803,1077995.901345,100.63%,2086791.0,2052195.0
UCB,34567.0,0.2068%,33.19,-0.98%,33.248,556256.930138,-1.56%,16749774.0,16715207.0
JBLU,34332.0,0.0872%,4.79,-1.44%,4.8773,34016551.253158,-29.83%,39405780.0,39371448.0
AIZ,34315.85000000056,0.6502%,229.12,-1.03%,228.9476,854931.222538,37.79%,5311995.12,5277679.27
CCJ,34104.0,0.9618%,118.26,-1.94%,119.5029,3292254.58325,51.81%,3580114.0,3546010.0
VTR,33965.9299999997,0.1011%,87.79,-0.26%,87.8187,6147311.727381,50.51%,33644475.79,33610509.86
GBCI,33524.0,0.2532%,48.17,-1.85%,48.3317,737320.741811,-4.02%,13273924.0,13240400.0
KGS,33508.0,0.2837%,68.1,-0.64%,68.0091,1162571.823591,-11.00%,11846568.0,11813060.0
AMT,33144.16999999806,0.1340%,180.88,-0.40%,180.8432,1625499.229936,-16.35%,24768028.88,24734884.71
IPX,32838.0,2.2481%,33.49,0.09%,33.7644,240738.633388,7.31%,1493548.0,1460710.0
CEVA,32769.0,1.7539%,32.53,0.77%,32.0091,1273350.190729,18.53%,1901144.0,1868375.0
EXTR,32699.0,0.1887%,22.84,2.47%,22.8203,3339349.364658,-6.40%,17363548.0,17330849.0
SHLS,32658.0,0.2177%,8.27,1.35%,8.2018,7640808.312928,133.52%,15036340.0,15003682.0
NNE,32534.0,0.4490%,23.32,-0.38%,23.6695,2462620.595262,65.62%,7278957.0,7246423.0
XPRO,32465.0,0.5597%,18.06,0.11%,18.0652,679467.068641,-2.27%,5833248.0,5800783.0
EMBC,32459.0,0.4317%,9.25,0.22%,9.2772,1107213.877368,48.41%,7551650.0,7519191.0
ABCB,32366.0,0.3571%,85.08,-0.56%,85.0941,318591.643966,-15.76%,9095397.0,9063031.0
VISN,32204.0,0.3468%,12.36,3.60%,12.26,12162339.918712,-13.11%,9318521.0,9286317.0
PANL,32184.0,2.9291%,7.47,-3.24%,7.5043,351514.401314,-36.91%,1130964.0,1098780.0
ET,32139.0,0.3539%,20.08,0.70%,20.0135,34115160.037536,122.66%,9113819.0,9081680.0
SABR,32008.0,0.0654%,1.87,1.08%,1.8791,4169331.97809,69.22%,48959666.0,48927658.0
FFIN,31924.0,0.2138%,31.79,-2.36%,31.9307,674476.299613,-34.23%,14964429.0,14932505.0
STNE,31793.0,0.3753%,10.84,-2.25%,10.9184,4467157.022733,7.35%,8502310.0,8470517.0
DLR,31600.570000000298,0.1312%,198.51,-1.09%,198.5061,1700256.426509,40.89%,24121757.51,24090156.94
AIRO,31555.0,3.4036%,7.24,-2.43%,7.3503,468671.825475,2.33%,958650.0,927095.0
DNOW,31296.0,0.1329%,13.42,0.07%,13.4038,2860265.684566,3.85%,23577508.0,23546212.0
FIGR,31005.0,2.6286%,36.04,-1.12%,36.3174,2697057.38371,-20.66%,1210549.0,1179544.0
SMTC,30984.0,0.2469%,107.1,-0.66%,107.3523,1204206.822102,-43.76%,12582139.0,12551155.0
OSCR,30939.0,0.3799%,18.57,0.43%,18.4029,5571662.855,2.30%,8174141.0,8143202.0
MEI,30633.0,2.3872%,8.88,2.90%,8.9616,668922.883474,38.20%,1313837.0,1283204.0
BKU,30414.0,0.2801%,46.16,-0.92%,46.5816,723966.003824,48.59%,10886932.0,10856518.0
BBT,30225.0,0.2488%,28.39,-1.11%,28.3508,1062621.08441,-30.95%,12180945.0,12150720.0
RUN,30064.0,0.0820%,12.7,-2.76%,12.7486,5764914.364837,-23.83%,36683163.0,36653099.0
WHD,29823.0,0.2896%,54.49,-0.55%,54.5712,472153.476933,-4.77%,10329344.0,10299521.0
DML CN,29225.0,0.0500%,0.0,0.00%,0.0,0.0,0.00%,58508318.0,58479093.0
KAP LI,29092.0,0.4163%,0.0,0.00%,0.0,0.0,0.00%,7016641.0,6987549.0
TIC,29076.0,0.4103%,9.28,-1.07%,9.4797,2606090.604142,3.78%,7116039.0,7086963.0
WULF,29040.0,0.1661%,22.29,4.60%,21.8965,24936175.933079,-12.09%,17513970.0,17484930.0
DX,29020.0,0.2571%,13.26,-2.28%,13.3377,5144895.625331,19.13%,11315261.0,11286241.0
APLE,28965.0,0.0985%,13.16,-1.72%,13.2263,2829995.808208,-50.88%,29443318.0,29414353.0
BKKT,28886.0,3.6765%,8.96,4.55%,8.9853,1395588.938938,105.27%,814583.0,785697.0
PAGS,28737.0,0.4613%,9.75,-1.22%,9.8261,2871560.28875,-0.11%,6258906.0,6230169.0
BKD,28680.0,0.3090%,14.02,-2.09%,13.988,2763438.882906,7.28%,9310053.0,9281373.0
VRRM,28568.0,0.1472%,14.74,-1.01%,14.774,1487086.269232,41.71%,19433919.0,19405351.0
NWBI,28457.0,0.1425%,13.78,-1.15%,13.8074,1173968.608806,34.68%,19997083.0,19968626.0
WTTR,28229.0,0.3727%,16.61,1.16%,16.5309,1329266.897166,3.44%,7603281.0,7575052.0
MATV,27864.0,1.3347%,8.81,-6.18%,8.7766,626002.244108,50.19%,2115476.0,2087612.0
DNA,27713.0,1.1393%,9.91,2.16%,10.0704,2178376.35473,3.02%,2460093.0,2432380.0
AEE AU,27573.0,0.0564%,0.0,0.00%,0.0,0.0,0.00%,48937339.0,48909766.0
OZK,27456.0,0.2045%,47.9,-1.38%,48.0804,782885.489437,-49.17%,13453901.0,13426445.0
WOLF,27274.0,3.2851%,35.94,-2.23%,36.2513,4347156.355106,-48.20%,857513.0,830239.0
GEO,27161.0,0.1591%,18.58,-0.91%,18.5652,1479438.249354,2.49%,17103167.0,17076006.0
MAC,27027.0,0.0823%,21.5,0.00%,21.4393,1787251.125066,-36.46%,32872233.0,32845206.0
VYX,26950.0,0.1412%,7.19,0.00%,7.2478,1962548.487738,1.89%,19110057.0,19083107.0
ARLO,26861.0,0.1926%,14.75,0.96%,14.6471,1108367.565864,-31.06%,13974626.0,13947765.0
GNW,26648.0,0.0513%,8.87,0.68%,8.849,2336963.232767,-16.85%,51936319.0,51909671.0
RNST,26378.0,0.2047%,39.41,-1.03%,39.4842,428294.767272,-5.08%,12912403.0,12886025.0
LMRI,26270.0,3.3875%,10.19,1.90%,10.1639,360553.882581,-18.19%,801766.0,775496.0
BVS,26146.0,1.5990%,10.17,0.59%,10.1711,341912.251837,-15.43%,1661315.0,1635169.0
FLNC,26102.0,0.7460%,12.33,1.15%,12.2306,4963079.905908,1.00%,3525096.0,3498994.0
NWL,26001.0,0.0582%,4.61,1.32%,4.6323,11528716.60667,-18.88%,44711678.0,44685677.0
WY,25794.009999997914,0.0578%,23.53,-1.92%,23.6655,6484908.740056,-12.18%,44628529.53,44602735.52
ARDT,25679.0,3.1046%,9.98,-1.67%,10.0395,446355.506383,-41.18%,852806.0,827127.0
GDS,25566.0,1.6843%,43.07,1.56%,43.0344,620703.930874,-0.59%,1543493.0,1517927.0
IONQ,25509.0,0.2022%,45.75,-0.97%,46.9992,26396625.612062,28.00%,12639978.0,12614469.0
VIAV,25474.0,0.0831%,52.49,-5.13%,53.7718,6788536.355605,-32.40%,30679753.0,30654279.0
QRVO,25011.0,0.2650%,92.53,-1.04%,92.833,923124.006109,-37.58%,9463284.0,9438273.0
LYFT,24944.0,0.0598%,14.06,-2.50%,14.1857,13913350.544427,9.38%,41747679.0,41722735.0
ISO CN,24850.0,0.5338%,0.0,0.00%,0.0,0.0,0.00%,4679723.0,4654873.0
SYNA,24833.0,0.5892%,100.8,4.46%,99.775,1232852.190705,57.91%,4239596.0,4214763.0
WAFD,24818.0,0.2049%,35.23,-0.65%,35.2399,450186.187473,6.35%,12139845.0,12115027.0
GCMG,24744.0,0.9969%,11.06,1.10%,11.0227,314998.8818,-7.20%,2506951.0,2482207.0
HTLD,24710.0,0.4165%,12.5,-7.20%,12.6047,764313.545389,45.32%,5956841.0,5932131.0
WLTH,24617.0,2.1921%,11.4,5.85%,11.2583,949311.539002,4.02%,1147591.0,1122974.0
EFC,24602.0,0.1254%,13.01,-1.74%,13.0803,1273916.905516,13.69%,19649409.0,19624807.0
PHAT,24371.0,0.9365%,12.87,7.16%,12.379,1949179.941842,0.76%,2626677.0,2602306.0
PAA,24151.0,0.4042%,22.65,1.30%,22.6494,3492758.566146,-17.13%,5999632.0,5975481.0
SDRL,24027.0,0.8566%,49.36,0.10%,49.2284,475034.56023,27.42%,2828810.0,2804783.0
LBRDK,23912.0,1.1252%,38.63,-3.67%,39.5506,1471622.528476,-34.52%,2149131.0,2125219.0
