Holding_Ticker,Shares_Change,Change_Pct,Price,Price_Change_Pct,VWAP,Volume,Volume_Change_Pct,Shares_T0,Shares_T1
HOMB,591841.0,3.0393%,27.05,1.01%,27.0381,1335374.822074,-22.52%,20065075.0,19473234.0
LUCA CN,590000.0,6.7248%,0.0,0.00%,0.0,0.0,0.00%,9363473.0,8773473.0
FNB,588398.0,1.6137%,17.74,0.17%,17.789,2903198.390195,-25.94%,37051881.0,36463483.0
HR,585666.0,2.1964%,18.59,1.14%,18.5415,3209986.108515,7.89%,27250146.0,26664480.0
PAAS,560864.0,4.6412%,52.39,-5.14%,52.515,6122074.66015,51.05%,12645240.0,12084376.0
PBF,557284.0,4.9418%,41.37,1.47%,41.2872,2476985.412748,-11.89%,11834300.0,11277016.0
AVGO,549652.6299999952,0.2025%,399.83,-4.39%,399.7714,25517716.285765,46.71%,271987978.83,271438326.2
WTRG,548103.0,2.2311%,39.63,0.56%,39.7211,1370214.577823,-18.38%,25114439.0,24566336.0
FVI CN,548093.0,4.7341%,0.0,0.00%,0.0,0.0,0.00%,12125535.0,11577442.0
MTG,545106.0,2.9553%,28.98,-0.17%,29.0673,2863112.523646,41.27%,18990225.0,18445119.0
GGD CN,542368.0,4.7642%,0.0,0.00%,0.0,0.0,0.00%,11926657.0,11384289.0
WMT,535757.0,0.1674%,127.59,0.00%,127.7772,16340831.695602,-4.00%,320593832.59000003,320058075.59000003
INR AU,527800.0,4.2515%,0.0,0.00%,0.0,0.0,0.00%,12942256.0,12414456.0
ORI,516459.0,2.1803%,40.18,-0.12%,40.263,1895979.869409,3.72%,24203551.0,23687092.0
PFGC,516271.0,4.8788%,87.9,-0.87%,87.7224,1632980.013911,8.78%,11098305.0,10582034.0
ONB,510388.0,1.4520%,23.98,0.97%,23.9737,3260790.9917,3.14%,35662063.0,35151675.0
GERN,502548.0,1.1818%,1.51,-1.31%,1.5202,9451723.890022,-23.31%,43028279.0,42525731.0
NFLX,496522.89999997616,0.1643%,92.27,0.99%,91.3244,33417502.730836,12.88%,302648711.27,302152188.37
DVP AU,490880.0,6.7260%,0.0,0.00%,0.0,0.0,0.00%,7789083.0,7298203.0
UGI,486954.0,2.2865%,37.77,1.45%,37.6238,982331.146967,11.06%,21783848.0,21296894.0
ORCL,484866.0,0.4880%,165.96,-4.05%,165.6553,33716092.757303,55.80%,99840361.96,99355495.96
UBSI,480193.0,2.5816%,44.1,0.30%,44.1375,851810.109768,-2.14%,19081036.0,18600843.0
VZLA CN,473280.0,4.7646%,0.0,0.00%,0.0,0.0,0.00%,10406639.0,9933359.0
ANTO LN,472000.0,6.6494%,0.0,0.00%,0.0,0.0,0.00%,7570379.0,7098379.0
5713 JP,464920.0,6.6950%,0.0,0.00%,0.0,0.0,0.00%,7409212.0,6944292.0
BRC CN,457776.0,4.7649%,0.0,0.00%,0.0,0.0,0.00%,10065045.0,9607269.0
CAML LN,448400.0,6.7225%,0.0,0.00%,0.0,0.0,0.00%,7118544.0,6670144.0
ADAM,444532.0,2.6345%,8.13,0.87%,8.0997,834698.476175,-13.25%,17318107.0,16873575.0
GAP,443792.0,2.7864%,24.44,-2.75%,24.5519,5658016.070535,2.17%,16370936.0,15927144.0
FLG,439624.0,1.2780%,14.01,0.07%,14.0466,5416887.991586,-11.70%,34837826.0,34398202.0
EXK,437104.0,4.7313%,9.22,-5.14%,9.2415,6101080.4934,36.18%,9675644.0,9238540.0
AM,437027.0,1.3318%,21.86,1.30%,21.8688,2122439.971426,-21.40%,33252188.0,32815161.0
KRG,435849.0,2.0944%,26.15,0.15%,26.1516,4565783.202369,190.38%,21246348.0,20810499.0
FHN,434355.0,0.8375%,24.65,0.12%,24.7043,2418080.306947,-26.03%,52296488.0,51862133.0
FCX,426279.6400000155,0.5672%,58.21,-3.90%,58.5603,14754574.495655,-2.93%,75583095.21000001,75156815.57
WPM,425136.0,4.5520%,129.43,-5.19%,129.7643,2776106.729636,105.08%,9764750.0,9339614.0
GOOG,422802.9799999893,0.1739%,347.5,-0.29%,347.4773,18500340.97592,6.57%,243502636.5,243079833.52
OGE,412736.0,2.1342%,47.59,0.00%,47.6636,1962750.674212,44.17%,19751718.0,19338982.0
NJR,410076.0,3.2310%,56.21,0.77%,56.191,501678.880593,2.49%,13101945.0,12691869.0
GPK,405884.0,1.5036%,9.72,1.25%,9.6668,4238605.102572,-44.33%,27399934.0,26994050.0
KO,405788.9099999964,0.1976%,78.35,3.86%,79.1813,30710576.597113,94.23%,205746600.35,205340811.44
WU,403886.0,1.2094%,8.94,-4.59%,9.1566,12580208.013881,15.83%,33799862.0,33395976.0
KDCREIT SP,403000.0,1.1404%,0.0,0.00%,0.0,0.0,0.00%,35742368.0,35339368.0
SSRM,398751.0,2.8163%,29.23,-4.94%,29.2385,3276070.388936,72.33%,14557383.0,14158632.0
AVTR,397287.0,0.8788%,7.86,-1.38%,7.8787,8439136.783913,13.57%,45603194.0,45205907.0
CUZ,395381.0,3.0873%,25.61,2.03%,25.5521,2458342.918636,60.14%,13201896.0,12806515.0
WMG,392335.0,4.5053%,28.55,-0.42%,28.4453,1978891.935298,-22.63%,9100558.0,8708223.0
BOL SS,390580.0,6.6866%,0.0,0.00%,0.0,0.0,0.00%,6231832.0,5841252.0
TECK/B CN,389990.0,6.7402%,0.0,0.00%,0.0,0.0,0.00%,6175979.0,5785989.0
KCN AU,387872.0,4.7660%,0.0,0.00%,0.0,0.0,0.00%,8526259.0,8138387.0
RWT,384790.0,1.8423%,5.75,0.00%,5.7466,987993.867048,-11.74%,21271691.0,20886901.0
PLUG,380518.0,0.5924%,3.03,-1.62%,3.0139,37515399.700524,-34.72%,64614351.0,64233833.0
DINO,380228.0,2.2445%,62.73,1.50%,62.773,2157191.966937,-0.93%,17320824.0,16940596.0
AAG CN,377808.0,4.7650%,0.0,0.00%,0.0,0.0,0.00%,8306581.0,7928773.0
POR,376958.0,3.2470%,51.58,0.31%,51.5734,1153201.878593,-21.64%,11986259.0,11609301.0
CDP,373286.0,3.3454%,32.09,-0.71%,31.9718,1914637.973966,65.53%,11531424.0,11158138.0
SVM CN,371824.0,4.7669%,0.0,0.00%,0.0,0.0,0.00%,8171915.0,7800091.0
FLO,371177.0,1.7807%,8.93,-0.22%,9.0009,5422595.503071,15.73%,21215309.0,20844132.0
AFC LN,370075.0,2.6327%,0.0,0.00%,0.0,0.0,0.00%,14426775.0,14056700.0
CSX,367165.7700000107,0.2589%,45.23,-0.51%,45.3036,10821972.864932,1.64%,142171436.23000002,141804270.46
AUR,361744.0,1.0449%,4.95,-1.20%,4.9917,17299709.421511,31.00%,34983005.0,34621261.0
USFD,361515.0,2.3663%,90.38,-0.68%,90.4341,1280515.106297,-22.49%,15639216.0,15277701.0
USA CN,360944.0,4.7644%,0.0,0.00%,0.0,0.0,0.00%,7936804.0,7575860.0
ASB,359898.0,1.8031%,28.15,0.25%,28.1565,1693784.23253,-35.78%,20319941.0,19960043.0
NOW,351387.0399999991,0.5792%,90.49,0.04%,91.1863,20990043.136511,-36.08%,61023174.49,60671787.45
O,350247.799999997,0.4748%,63.55,1.27%,63.3329,5219177.441209,10.05%,74120774.55,73770526.75
002176 C2,350000.0,4.2194%,0.0,0.00%,0.0,0.0,0.00%,8645040.0,8295040.0
ARMK,348229.0,1.9952%,45.43,-0.37%,45.5792,2126443.041385,3.71%,17801643.0,17453414.0
COLB,345828.0,1.5559%,29.62,-0.77%,29.6799,2350864.033479,-2.84%,22572941.0,22227113.0
BRX,343830.0,1.4267%,30.4,-0.33%,30.3362,5664363.895677,119.01%,24444169.0,24100339.0
WFFUT,343000.0,3.4225%,0.0,0.00%,0.0,0.0,0.00%,10364999.0,10021999.0
NEL NO,341000.0,2.6329%,0.0,0.00%,0.0,0.0,0.00%,13292320.0,12951320.0
CMCSA,340647.12999999523,0.1180%,27.64,0.47%,27.7238,23547834.369845,-25.64%,288917467.64,288576820.51
300207 C2,340000.0,4.2094%,0.0,0.00%,0.0,0.0,0.00%,8417091.0,8077091.0
NNN,339917.0,2.0988%,44.04,0.99%,43.8696,2473233.356106,82.36%,16536027.0,16196110.0
AMH,338775.0,1.2385%,31.48,3.89%,31.2796,2582234.018166,-9.17%,27691686.0,27352911.0
NGEX CN,336890.0,6.7111%,0.0,0.00%,0.0,0.0,0.00%,5356783.0,5019893.0
EUR AU,335600.0,4.2512%,0.0,0.00%,0.0,0.0,0.00%,8229897.0,7894297.0
FFIN,333453.0,2.2850%,32.68,0.77%,32.6827,705671.732305,13.03%,14926848.0,14593395.0
LTR AU,331761.0,0.2698%,0.0,0.00%,0.0,0.0,0.00%,123292566.0,122960805.0
WBD,331650.12999999523,0.1561%,26.95,0.48%,26.8277,15385917.727588,-5.31%,212856869.95,212525219.82
QCOM,331458.73999999464,0.2928%,150.0,-0.17%,148.8874,22920551.867549,-44.23%,113548877.0,113217418.26
HRB,328055.0,2.5396%,31.51,2.84%,31.5596,2493189.815881,-9.31%,13245399.0,12917344.0
5711 JP,326860.0,6.7329%,0.0,0.00%,0.0,0.0,0.00%,5181543.0,4854683.0
KGH PW,326270.0,6.7261%,0.0,0.00%,0.0,0.0,0.00%,5177070.0,4850800.0
788 HK,325000.0,1.1327%,0.0,0.00%,0.0,0.0,0.00%,29018250.0,28693250.0
SNAP,324692.0,2.1846%,5.95,-1.82%,5.9934,31773597.286332,-40.19%,15187425.0,14862733.0
ALLY,319378.0,1.6692%,44.41,0.02%,44.3994,2038079.558007,-25.57%,19452665.0,19133287.0
CRM,317980.1400000006,0.5561%,181.32,0.63%,182.3553,8711743.761273,-26.83%,57501601.32,57183621.18
PANW,317513.0900000036,0.4873%,180.99,-1.04%,182.7022,6452018.087356,-18.05%,65470350.99,65152837.9
AMD,315646.5800000131,0.2188%,323.21,-3.41%,321.3116,43002452.413972,-14.34%,144597158.21,144281511.63
ABR,312988.0,1.0250%,8.05,-0.25%,8.0832,1885863.425232,10.16%,30848161.0,30535173.0
ADMA,310026.0,0.8715%,10.9,-0.27%,10.8749,3744046.167444,-32.56%,35884824.0,35574798.0
MNKD,309853.0,1.1674%,2.79,6.08%,2.7608,5621369.333725,43.11%,26850965.0,26541112.0
XOM,305302.37000000477,0.1251%,150.56,1.60%,150.9442,15169693.492015,8.82%,244320280.56,244014978.19
FRES LN,298112.0,4.7647%,0.0,0.00%,0.0,0.0,0.00%,6554799.0,6256687.0
MS,295969.17999999225,0.2771%,190.36,0.09%,190.1802,4107056.153627,-1.36%,107097462.36,106801493.18
GNL,294102.0,0.9540%,9.55,1.70%,9.5124,936562.668237,-1.05%,31122748.0,30828646.0
NEE,293107.68000000715,0.2047%,96.51,1.77%,96.1569,7245133.19937,-6.80%,143466033.51,143172925.82999998
BVN,290224.0,4.7641%,31.1,-4.43%,30.944,2444861.811943,39.26%,6382059.0,6091835.0
FAST,290135.40000000596,0.2705%,44.68,-1.33%,44.7169,5630665.32848,1.52%,107551947.68,107261812.28
002709 C2,290000.0,4.3185%,0.0,0.00%,0.0,0.0,0.00%,7005285.0,6715285.0
T,288760.54000002146,0.0776%,26.06,2.12%,26.0881,30377596.16452,-6.91%,372444285.06,372155524.52
FNF,288100.0,1.2288%,52.67,1.54%,52.6407,1549498.270196,12.59%,23733287.0,23445187.0
VFC,287615.0,1.2857%,18.71,-3.36%,18.8444,8037057.555717,15.59%,22658296.0,22370681.0
UNIT,283376.0,1.0053%,11.49,-2.63%,11.5831,4645136.356441,65.46%,28471023.0,28187647.0
ITR CN,282064.0,4.7665%,0.0,0.00%,0.0,0.0,0.00%,6199665.0,5917601.0
MCHP,281440.4200000018,0.4037%,84.26,-2.97%,84.9319,13219252.836984,30.67%,69998158.26,69716717.84
IE,280243.0,1.8236%,13.14,-5.19%,13.1692,1600725.602305,16.88%,15647445.0,15367202.0
ESNT,279418.0,2.9074%,64.29,-0.03%,64.486,509871.233597,4.88%,9890069.0,9610651.0
CBSH,276950.0,2.2571%,51.97,1.86%,51.9297,1469370.214356,118.77%,12546931.0,12269981.0
OZK,276254.0,2.0959%,48.3,0.21%,48.3818,1083387.132207,-7.96%,13456695.0,13180441.0
TXN,275761.5,0.3229%,265.0,-1.67%,265.7978,8369129.307757,-15.86%,85685041.0,85409279.5
CSCO,274775.60000002384,0.0834%,86.86,-1.59%,86.8391,16887291.45711,22.34%,329763132.86,329488357.26
FAF,274004.0,3.7584%,70.51,1.57%,70.242,791850.940363,-17.99%,7564405.0,7290401.0
BKH,273825.0,2.7646%,75.24,0.03%,75.4258,601765.419733,-3.74%,10178360.0,9904535.0
FHI,273445.0,4.8060%,56.87,0.16%,56.9157,882176.77844,-2.49%,5963094.0,5689649.0
002460 C2,269998.0,4.2486%,0.0,0.00%,0.0,0.0,0.00%,6624952.0,6354954.0
GLPI,269414.0,1.2780%,48.02,1.59%,47.7714,2601827.429345,-11.92%,21349597.0,21080183.0
LUMN,267393.0,0.2195%,8.72,-2.46%,8.8071,7117588.765273,-24.16%,122066265.0,121798872.0
EFC,259443.0,1.3468%,13.33,0.53%,13.3157,1623857.630509,9.41%,19522618.0,19263175.0
ARR,258879.0,1.5006%,17.61,0.00%,17.5901,2078952.658603,-4.31%,17510816.0,17251937.0
HBAN,257291.02000001073,0.1618%,16.55,0.12%,16.5704,17325740.482543,-22.65%,159294831.55,159037540.53
FTNT,256853.04999999702,0.4015%,85.72,0.06%,85.8731,3890254.435874,-31.22%,64233288.72,63976435.67
ATYM LN,256060.0,6.7192%,0.0,0.00%,0.0,0.0,0.00%,4066946.0,3810886.0
ALLO,255632.0,1.9869%,2.19,-2.67%,2.2214,6250695.44752,-4.42%,13121389.0,12865757.0
STAG,254551.0,1.7688%,39.56,0.20%,39.5021,1153429.592484,-18.66%,14645385.0,14390834.0
ELS,253196.0,1.4631%,62.6,-0.27%,62.6911,1662458.354004,42.44%,17558432.0,17305236.0
PMT,252289.0,1.5209%,12.21,0.91%,12.1636,758684.097231,14.72%,16840635.0,16588346.0
TXNM,250138.0,2.5442%,58.97,0.08%,58.9953,828981.181418,-32.74%,10081989.0,9831851.0
603659 C1,250000.0,4.2474%,0.0,0.00%,0.0,0.0,0.00%,6135908.0,5885908.0
300450 C2,250000.0,4.2790%,0.0,0.00%,0.0,0.0,0.00%,6092510.0,5842510.0
002466 C2,250000.0,4.2040%,0.0,0.00%,0.0,0.0,0.00%,6196773.0,5946773.0
OR CN,249968.0,4.7670%,0.0,0.00%,0.0,0.0,0.00%,5493721.0,5243753.0
CUBE,249562.0,1.4048%,39.6,1.43%,39.3158,3749580.313119,167.19%,18014686.0,17765124.0
ERO CN,248390.0,6.7187%,0.0,0.00%,0.0,0.0,0.00%,3945384.0,3696994.0
SNX,247315.0,4.6201%,223.35,-1.05%,222.2515,649004.787134,0.80%,5600321.0,5353006.0
IOVA,246429.0,0.9651%,3.38,-1.46%,3.3847,11297312.98519,9.49%,25780154.0,25533725.0
OHI,245359.0,0.9809%,47.42,1.61%,47.3406,3326371.559222,52.86%,25259152.0,25013793.0
PEP,245019.19000001252,0.2372%,156.29,1.42%,156.6021,5174144.257014,26.96%,103549237.29,103304218.1
NWE,242781.0,4.1546%,72.38,-0.15%,72.4058,694205.715504,73.71%,6086433.0,5843652.0
ABRA CN,237728.0,4.7634%,0.0,0.00%,0.0,0.0,0.00%,5228484.0,4990756.0
OGS,237225.0,3.7114%,88.08,0.43%,88.1753,371345.721877,7.27%,6628961.0,6391736.0
WEN,236503.0,1.3353%,6.81,-1.30%,6.9012,6267715.38657,-22.52%,17947615.0,17711112.0
TGTX,236362.0,1.1611%,34.58,-2.26%,34.8702,2271915.278645,37.25%,20593912.0,20357550.0
ASM CN,235008.0,4.7639%,0.0,0.00%,0.0,0.0,0.00%,5168157.0,4933149.0
PPC,234004.0,4.9544%,32.86,-0.81%,32.9137,1118076.179365,47.34%,4957117.0,4723113.0
NOV,233883.0,0.7363%,20.29,-2.55%,20.2898,10221835.812629,65.64%,31997457.0,31763574.0
SR,231985.0,3.1369%,90.87,0.51%,90.7277,248031.299393,-15.30%,7627263.0,7395278.0
FBRT,231944.0,1.5990%,9.19,0.77%,9.1733,524756.095982,19.52%,14737379.0,14505435.0
AHR,231726.0,1.2157%,50.32,0.00%,50.3878,1893823.965929,0.32%,19292238.0,19060512.0
SLS CN,231280.0,6.7214%,0.0,0.00%,0.0,0.0,0.00%,3672240.0,3440960.0
ASL AU,230384.0,4.7671%,0.0,0.00%,0.0,0.0,0.00%,5063142.0,4832758.0
FLEX,228072.0,0.8034%,87.16,-3.24%,86.4358,4744502.184526,28.37%,28617667.0,28389595.0
HRL,227632.84000000358,0.6514%,21.31,-0.75%,21.3983,3435034.99377,-26.28%,35175029.31,34947396.47
ADM,225803.2599999979,0.5614%,72.8,3.20%,72.2836,3823845.347312,-9.15%,40444673.8,40218870.54
XEL,224364.07000000775,0.3339%,79.48,0.09%,79.4847,3790529.42237,-2.61%,67417179.48,67192815.41
GOOGL,223796.439999938,0.0761%,349.78,-0.16%,349.7011,27823813.307565,-2.26%,294236071.78,294012275.34000003
IBOC,220125.0,3.9436%,72.51,1.16%,72.4712,218912.46743,-12.19%,5801997.0,5581872.0
PG,218697.76999999583,0.1838%,149.17,0.52%,149.5525,7965682.147145,-13.10%,119235426.17,119016728.4
APLE,217814.0,0.7473%,13.39,0.37%,13.3351,2378639.036183,-20.68%,29365150.0,29147336.0
PE&OLES* MM,217600.0,4.7599%,0.0,0.00%,0.0,0.0,0.00%,4789099.0,4571499.0
SO,217410.6400000006,0.2429%,94.41,0.68%,94.5005,3982379.380098,-5.73%,89714561.41,89497150.77
CNO,217303.0,2.2023%,44.57,0.59%,44.5977,429014.703544,-8.93%,10084206.0,9866903.0
GEN,217123.22999999672,0.4480%,19.25,1.21%,19.3059,6489834.014246,19.09%,48682892.25,48465769.02
TSLA,216096.34999996424,0.1312%,376.02,-0.70%,376.8375,50860777.512293,-23.53%,164983673.01999998,164767576.67000002
YOU,215887.0,1.7571%,53.77,-1.77%,54.1307,767680.759195,-7.50%,12502201.0,12286314.0
NFG,213301.0,2.5747%,89.22,0.42%,89.4172,655161.802077,19.27%,8497805.0,8284504.0
BHF,212667.0,1.5189%,61.72,-0.37%,61.9652,443549.77416,34.97%,14214330.0,14001663.0
PCG,212178.87000000477,0.1314%,16.26,-0.79%,16.3333,23821405.573763,0.21%,161720908.26,161508729.39
CXM,211753.0,1.3178%,5.07,-0.59%,5.1556,4853137.602973,-4.95%,16280412.0,16068659.0
MU,211344.73000000417,0.2109%,504.29,-3.86%,503.013,44813637.699899,9.16%,100414446.29,100203101.56
300014 C2,210000.0,4.0386%,0.0,0.00%,0.0,0.0,0.00%,5409788.0,5199788.0
SOUN,209159.0,1.1629%,8.06,-1.23%,8.0499,19548670.800042,-10.41%,18194455.0,17985296.0
AYA CN,208624.0,4.7651%,0.0,0.00%,0.0,0.0,0.00%,4586817.0,4378193.0
PATH,206853.0,0.5613%,10.56,0.96%,10.5834,22075395.241805,-13.32%,37061929.0,36855076.0
RLI,205896.0,2.5322%,52.14,1.34%,52.1583,1043268.743533,-5.99%,8337167.0,8131271.0
TWO,205876.0,1.1156%,11.01,-0.09%,11.1259,1074557.738695,26.31%,18660618.0,18454742.0
META,205071.7199999988,0.1689%,671.34,-1.07%,671.0503,10605587.930245,-16.80%,121631297.34,121426225.62
FLR,203828.0,1.2409%,50.53,-2.23%,50.3111,2076181.521535,-40.93%,16630306.0,16426478.0
PFE,200434.68999999762,0.0681%,26.48,-1.16%,26.7076,58079041.088317,67.04%,294407435.48,294207000.79
HOC LN,199780.0,4.7320%,0.0,0.00%,0.0,0.0,0.00%,4421660.0,4221880.0
ADEA,198275.0,1.3554%,30.23,0.33%,30.1247,999448.793716,11.00%,14826997.0,14628722.0
SWX,198096.0,2.6964%,91.71,1.52%,91.8004,520732.468672,2.14%,7544853.0,7346757.0
QBTS,197446.0,1.3178%,18.11,-3.67%,18.1183,15993361.784045,-18.51%,15180269.0,14982823.0
RXRX,196638.0,0.5048%,3.41,-2.01%,3.4405,8921846.824821,-18.17%,39153117.0,38956479.0
RIG,196372.0,0.3534%,6.79,4.14%,6.741,57352208.803352,-7.79%,55760113.0,55563741.0
ANTM IJ,196000.0,3.1511%,0.0,0.00%,0.0,0.0,0.00%,6416034.0,6220034.0
ARI,195963.0,0.9502%,11.06,-0.27%,11.0756,1233500.915967,48.72%,20819910.0,20623947.0
ZION,194465.0,1.4988%,63.18,0.91%,63.1803,1455368.467559,1.82%,13169051.0,12974586.0
SANA,193320.0,1.2779%,3.35,2.76%,3.3335,2346775.588588,-18.26%,15321496.0,15128176.0
PB,192538.0,2.1506%,69.48,0.00%,69.5873,694553.921993,10.05%,9145172.0,8952634.0
6752 JP,192100.0,4.2556%,0.0,0.00%,0.0,0.0,0.00%,4706160.0,4514060.0
UBER,190881.84000000358,0.1886%,74.11,-2.83%,74.8301,14039031.070058,-4.30%,101409691.11,101218809.27
ALKS,190827.0,0.7719%,34.14,1.22%,34.137,1734754.287877,-0.63%,24914153.0,24723326.0
UPWK,190798.0,1.2044%,10.38,-2.54%,10.5315,3626706.91181,68.05%,16032478.0,15841680.0
ES,190460.8599999994,0.5193%,68.58,-0.20%,68.7216,1617539.99611,12.63%,36864309.58,36673848.72
